Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3
198, 1, 568, 102, 264, 30, 0, 132, 40, 0, 0, 0, 0, 0, 0
198, 2, 497, 72, 278, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
198, 4, 547, 68, 322, 30, 0, 112, 15, 0, 0, 0, 0, 0, 0
198, 5, 570, 108, 279, 33, 8, 102, 40, 0, 0, 0, 0, 0, 0
198, 6, 633, 100, 341, 60, 8, 104, 20, 0, 0, 0, 0, 0, 0
198, 7, 422, 68, 236, 12, 8, 88, 10, 0, 0, 0, 0, 0, 0
198, 9, 189, 64, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
198, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
198, 12, 169, 52, 15, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
198, 14, 190, 68, 20, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
198, 15, 190, 64, 24, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
198, 16, 171, 52, 23, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0
198, 20, 193, 70, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
198, 21, 185, 62, 25, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
198, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
198, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
198, 63, 190, 88, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
199, 0, 438, 80, 262, 18, 0, 78, 0, 0, 0, 0, 0, 0, 0
199, 1, 571, 102, 265, 30, 0, 134, 40, 0, 0, 0, 0, 0, 0
199, 2, 497, 72, 278, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
199, 4, 551, 68, 324, 30, 0, 114, 15, 0, 0, 0, 0, 0, 0
199, 5, 570, 108, 279, 33, 8, 102, 40, 0, 0, 0, 0, 0, 0
199, 6, 634, 100, 342, 60, 8, 104, 20, 0, 0, 0, 0, 0, 0
199, 7, 422, 68, 236, 12, 8, 88, 10, 0, 0, 0, 0, 0, 0
199, 9, 189, 64, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
199, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
199, 12, 169, 52, 15, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
199, 14, 190, 68, 20, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
199, 15, 190, 64, 24, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
199, 16, 173, 52, 23, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
199, 20, 193, 70, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
199, 21, 185, 62, 25, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
199, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
199, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
199, 63, 190, 88, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
200, 0, 441, 80, 263, 18, 0, 80, 0, 0, 0, 0, 0, 0, 0
200, 1, 571, 102, 265, 30, 0, 134, 40, 0, 0, 0, 0, 0, 0
200, 2, 500, 74, 279, 21, 8, 98, 20, 0, 0, 0, 0, 0, 0
200, 4, 556, 70, 327, 30, 0, 114, 15, 0, 0, 0, 0, 0, 0
200, 5, 576, 110, 281, 33, 8, 104, 40, 0, 0, 0, 0, 0, 0
200, 6, 636, 100, 344, 60, 8, 104, 20, 0, 0, 0, 0, 0, 0
200, 7, 426, 68, 240, 12, 8, 88, 10, 0, 0, 0, 0, 0, 0
200, 9, 189, 64, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
200, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
200, 12, 169, 52, 15, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
200, 14, 190, 68, 20, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
200, 15, 190, 64, 24, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
200, 16, 175, 52, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
200, 20, 193, 70, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
200, 21, 185, 62, 25, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
200, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
200, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
200, 63, 190, 88, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
201, 0, 443, 82, 263, 18, 0, 80, 0, 0, 0, 0, 0, 0, 0
201, 1, 574, 102, 268, 30, 0, 134, 40, 0, 0, 0, 0, 0, 0
201, 2, 502, 74, 279, 21, 8, 100, 20, 0, 0, 0, 0, 0, 0
201, 4, 556, 70, 327, 30, 0, 114, 15, 0, 0, 0, 0, 0, 0
201, 5, 576, 110, 281, 33, 8, 104, 40, 0, 0, 0, 0, 0, 0
201, 6, 638, 100, 344, 60, 8, 106, 20, 0, 0, 0, 0, 0, 0
201, 7, 429, 68, 243, 12, 8, 88, 10, 0, 0, 0, 0, 0, 0
201, 9, 189, 64, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
201, 10, 178, 62, 18, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
201, 12, 169, 52, 15, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
201, 14, 190, 68, 20, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
201, 15, 190, 64, 24, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
201, 16, 175, 52, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
201, 20, 195, 70, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
201, 21, 185, 62, 25, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
201, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
201, 24, 186, 66, 22, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
201, 63, 192, 90, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
202, 0, 450, 82, 270, 18, 0, 80, 0, 0, 0, 0, 0, 0, 0
202, 1, 574, 102, 268, 30, 0, 134, 40, 0, 0, 0, 0, 0, 0
202, 2, 507, 74, 284, 21, 8, 100, 20, 0, 0, 0, 0, 0, 0
202, 4, 560, 70, 331, 30, 0, 114, 15, 0, 0, 0, 0, 0, 0
202, 5, 578, 110, 281, 33, 8, 106, 40, 0, 0, 0, 0, 0, 0
202, 6, 639, 100, 345, 60, 8, 106, 20, 0, 0, 0, 0, 0, 0
202, 7, 430, 68, 244, 12, 8, 88, 10, 0, 0, 0, 0, 0, 0
202, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
202, 10, 180, 62, 18, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
202, 12, 170, 52, 14, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
202, 14, 192, 68, 20, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
202, 15, 192, 64, 24, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
202, 16, 175, 52, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
202, 20, 197, 70, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
202, 21, 185, 62, 25, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
202, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
202, 24, 188, 66, 22, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
202, 63, 194, 90, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
203, 0, 453, 82, 273, 18, 0, 80, 0, 0, 0, 0, 0, 0, 0
203, 1, 578, 102, 272, 30, 0, 134, 40, 0, 0, 0, 0, 0, 0
203, 2, 510, 74, 287, 21, 8, 100, 20, 0, 0, 0, 0, 0, 0
203, 4, 563, 70, 332, 30, 0, 116, 15, 0, 0, 0, 0, 0, 0
203, 5, 578, 110, 281, 33, 8, 106, 40, 0, 0, 0, 0, 0, 0
203, 6, 643, 100, 347, 60, 8, 108, 20, 0, 0, 0, 0, 0, 0
203, 7, 434, 70, 244, 12, 8, 90, 10, 0, 0, 0, 0, 0, 0
203, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
203, 10, 182, 62, 18, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
203, 12, 170, 52, 14, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
203, 14, 192, 68, 20, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
203, 15, 192, 64, 24, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
203, 16, 175, 52, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
203, 20, 197, 70, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
203, 21, 185, 62, 25, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
203, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
203, 24, 190, 66, 22, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
203, 63, 194, 90, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
204, 0, 455, 82, 273, 18, 0, 82, 0, 0, 0, 0, 0, 0, 0
204, 1, 585, 104, 277, 30, 0, 134, 40, 0, 0, 0, 0, 0, 0
204, 2, 512, 74, 287, 21, 8, 102, 20, 0, 0, 0, 0, 0, 0
204, 4, 564, 70, 333, 30, 0, 116, 15, 0, 0, 0, 0, 0, 0
204, 5, 582, 110, 283, 33, 8, 108, 40, 0, 0, 0, 0, 0, 0
204, 6, 646, 102, 348, 60, 8, 108, 20, 0, 0, 0, 0, 0, 0
204, 7, 436, 70, 246, 12, 8, 90, 10, 0, 0, 0, 0, 0, 0
204, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
204, 10, 184, 62, 18, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
204, 12, 170, 52, 14, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
204, 14, 194, 68, 20, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
204, 15, 194, 64, 24, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
204, 16, 175, 52, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
204, 20, 199, 70, 23, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
204, 21, 185, 62, 25, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0
204, 22, 181, 64, 17, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
204, 24, 190, 66, 22, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
204, 63, 196, 90, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
205, 0, 460, 82, 276, 18, 0, 84, 0, 0, 0, 0, 0, 0, 0
205, 1, 586, 104, 278, 30, 0, 134, 40, 0, 0, 0, 0, 0, 0
205, 2, 513, 74, 288, 21, 8, 102, 20, 0, 0, 0, 0, 0, 0
205, 4, 568, 70, 335, 30, 0, 118, 15, 0, 0, 0, 0, 0, 0
205, 5, 582, 110, 283, 33, 8, 108, 40, 0, 0, 0, 0, 0, 0
205, 6, 649, 104, 349, 60, 8, 108, 20, 0, 0, 0, 0, 0, 0
205, 7, 436, 70, 246, 12, 8, 90, 10, 0, 0, 0, 0, 0, 0
205, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
205, 10, 184, 62, 18, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
205, 12, 170, 52, 14, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
205, 14, 194, 68, 20, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
205, 15, 194, 64, 24, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
205, 16, 175, 52, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
205, 20, 199, 70, 23, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
205, 21, 187, 62, 25, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
205, 22, 183, 64, 17, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
205, 24, 190, 66, 22, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
205, 63, 196, 90, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
206, 0, 463, 84, 277, 18, 0, 84, 0, 0, 0, 0, 0, 0, 0
206, 1, 593, 104, 285, 30, 0, 134, 40, 0, 0, 0, 0, 0, 0
206, 2, 516, 74, 291, 21, 8, 102, 20, 0, 0, 0, 0, 0, 0
206, 4, 568, 70, 335, 30, 0, 118, 15, 0, 0, 0, 0, 0, 0
206, 5, 584, 112, 283, 33, 8, 108, 40, 0, 0, 0, 0, 0, 0
206, 6, 651, 104, 349, 60, 8, 110, 20, 0, 0, 0, 0, 0, 0
206, 7, 438, 70, 246, 12, 8, 92, 10, 0, 0, 0, 0, 0, 0
206, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
206, 10, 184, 62, 18, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
206, 12, 172, 52, 14, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
206, 14, 194, 68, 20, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
206, 15, 194, 64, 24, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
206, 16, 175, 52, 23, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0
206, 20, 199, 70, 23, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
206, 21, 189, 62, 25, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
206, 22, 185, 64, 17, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
206, 24, 190, 66, 22, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
206, 63, 198, 92, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
207, 0, 473, 84, 285, 18, 0, 86, 0, 0, 0, 0, 0, 0, 0
207, 1, 597, 104, 287, 30, 0, 136, 40, 0, 0, 0, 0, 0, 0
207, 2, 516, 74, 291, 21, 8, 102, 20, 0, 0, 0, 0, 0, 0
207, 4, 569, 70, 336, 30, 0, 118, 15, 0, 0, 0, 0, 0, 0
207, 5, 589, 112, 286, 33, 8, 110, 40, 0, 0, 0, 0, 0, 0
207, 6, 652, 104, 350, 60, 8, 110, 20, 0, 0, 0, 0, 0, 0
207, 7, 441, 72, 247, 12, 8, 92, 10, 0, 0, 0, 0, 0, 0
207, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
207, 10, 186, 62, 18, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
207, 12, 174, 52, 14, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
207, 14, 194, 68, 20, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
207, 15, 194, 64, 24, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
207, 16, 177, 52, 23, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
207, 20, 199, 70, 23, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
207, 21, 191, 62, 25, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
207, 22, 186, 64, 18, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
207, 24, 190, 66, 22, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0
207, 63, 200, 92, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
208, 0, 473, 84, 285, 18, 0, 86, 0, 0, 0, 0, 0, 0, 0
208, 1, 604, 104, 294, 30, 0, 136, 40, 0, 0, 0, 0, 0, 0
208, 2, 517, 74, 292, 21, 8, 102, 20, 0, 0, 0, 0, 0, 0
208, 4, 571, 72, 336, 30, 0, 118, 15, 0, 0, 0, 0, 0, 0
208, 5, 590, 112, 287, 33, 8, 110, 40, 0, 0, 0, 0, 0, 0
208, 6, 656, 104, 354, 60, 8, 110, 20, 0, 0, 0, 0, 0, 0
208, 7, 442, 72, 248, 12, 8, 92, 10, 0, 0, 0, 0, 0, 0
208, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
208, 10, 188, 62, 18, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
208, 12, 174, 52, 14, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
208, 14, 196, 68, 20, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
208, 15, 194, 64, 24, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
208, 16, 179, 52, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
208, 20, 201, 70, 23, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
208, 21, 191, 62, 25, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
208, 22, 186, 64, 18, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
208, 24, 192, 66, 22, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
208, 63, 200, 92, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
209, 0, 475, 86, 285, 18, 0, 86, 0, 0, 0, 0, 0, 0, 0
209, 1, 605, 104, 295, 30, 0, 136, 40, 0, 0, 0, 0, 0, 0
209, 2, 520, 74, 295, 21, 8, 102, 20, 0, 0, 0, 0, 0, 0
209, 4, 579, 72, 339, 33, 0, 120, 15, 0, 0, 0, 0, 0, 0
209, 5, 591, 112, 288, 33, 8, 110, 40, 0, 0, 0, 0, 0, 0
209, 6, 657, 104, 355, 60, 8, 110, 20, 0, 0, 0, 0, 0, 0
209, 7, 443, 72, 249, 12, 8, 92, 10, 0, 0, 0, 0, 0, 0
209, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
209, 10, 188, 62, 18, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
209, 12, 174, 52, 14, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
209, 14, 196, 68, 20, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
209, 15, 194, 64, 24, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
209, 16, 181, 52, 23, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
209, 20, 201, 70, 23, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
209, 21, 191, 62, 25, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
209, 22, 186, 64, 18, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
209, 24, 194, 66, 22, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
209, 63, 200, 92, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
210, 0, 476, 86, 286, 18, 0, 86, 0, 0, 0, 0, 0, 0, 0
210, 1, 606, 104, 296, 30, 0, 136, 40, 0, 0, 0, 0, 0, 0
210, 2, 521, 74, 296, 21, 8, 102, 20, 0, 0, 0, 0, 0, 0
210, 4, 582, 72, 342, 33, 0, 120, 15, 0, 0, 0, 0, 0, 0
210, 5, 591, 112, 288, 33, 8, 110, 40, 0, 0, 0, 0, 0, 0
210, 6, 657, 104, 355, 60, 8, 110, 20, 0, 0, 0, 0, 0, 0
210, 7, 445, 72, 249, 12, 8, 94, 10, 0, 0, 0, 0, 0, 0
210, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
210, 10, 188, 62, 18, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
210, 12, 174, 52, 14, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
210, 14, 196, 68, 20, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
210, 15, 194, 64, 24, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
210, 16, 183, 52, 23, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
210, 20, 201, 70, 23, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
210, 21, 191, 62, 25, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
210, 22, 186, 64, 18, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
210, 24, 196, 66, 22, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
210, 63, 200, 92, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
211, 0, 483, 88, 289, 18, 0, 88, 0, 0, 0, 0, 0, 0, 0
211, 1, 612, 106, 300, 30, 0, 136, 40, 0, 0, 0, 0, 0, 0
211, 2, 522, 74, 297, 21, 8, 102, 20, 0, 0, 0, 0, 0, 0
211, 4, 587, 72, 347, 33, 0, 120, 15, 0, 0, 0, 0, 0, 0
211, 5, 596, 114, 289, 33, 8, 112, 40, 0, 0, 0, 0, 0, 0
211, 6, 657, 104, 355, 60, 8, 110, 20, 0, 0, 0, 0, 0, 0
211, 7, 447, 72, 249, 12, 8, 96, 10, 0, 0, 0, 0, 0, 0
211, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
211, 10, 188, 62, 18, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
211, 12, 174, 52, 14, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
211, 14, 196, 68, 20, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
211, 15, 194, 64, 24, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
211, 16, 185, 52, 23, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0
211, 20, 201, 70, 23, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
211, 21, 194, 64, 26, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
211, 22, 186, 64, 18, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
211, 24, 196, 66, 22, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
211, 63, 200, 92, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
212, 0, 486, 90, 290, 18, 0, 88, 0, 0, 0, 0, 0, 0, 0
212, 1, 613, 106, 301, 30, 0, 136, 40, 0, 0, 0, 0, 0, 0
212, 2, 523, 74, 298, 21, 8, 102, 20, 0, 0, 0, 0, 0, 0
212, 4, 590, 72, 350, 33, 0, 120, 15, 0, 0, 0, 0, 0, 0
212, 5, 599, 114, 292, 33, 8, 112, 40, 0, 0, 0, 0, 0, 0
212, 6, 663, 106, 357, 60, 8, 112, 20, 0, 0, 0, 0, 0, 0
212, 7, 449, 72, 249, 12, 8, 98, 10, 0, 0, 0, 0, 0, 0
212, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
212, 10, 188, 62, 18, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
212, 12, 174, 52, 14, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
212, 14, 196, 68, 20, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
212, 15, 194, 64, 24, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
212, 16, 186, 52, 24, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0
212, 20, 201, 70, 23, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
212, 21, 194, 64, 26, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
212, 22, 186, 64, 18, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
212, 24, 196, 66, 22, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
212, 63, 200, 92, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
213, 0, 494, 92, 294, 18, 0, 90, 0, 0, 0, 0, 0, 0, 0
213, 1, 616, 106, 302, 30, 0, 138, 40, 0, 0, 0, 0, 0, 0
213, 2, 527, 76, 298, 21, 8, 104, 20, 0, 0, 0, 0, 0, 0
213, 4, 591, 72, 351, 33, 0, 120, 15, 0, 0, 0, 0, 0, 0
213, 5, 599, 114, 292, 33, 8, 112, 40, 0, 0, 0, 0, 0, 0
213, 6, 670, 106, 364, 60, 8, 112, 20, 0, 0, 0, 0, 0, 0
213, 7, 454, 72, 252, 12, 8, 100, 10, 0, 0, 0, 0, 0, 0
213, 9, 191, 64, 23, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
213, 10, 188, 62, 18, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
213, 12, 174, 52, 14, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
213, 14, 196, 68, 20, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
213, 15, 194, 64, 24, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0
213, 16, 186, 52, 24, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0
213, 20, 201, 70, 23, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
213, 21, 194, 64, 26, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
213, 22, 186, 64, 18, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0
213, 24, 196, 66, 22, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
213, 63, 200, 92, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0
214, 0, 496, 94, 294, 18, 0, 90, 0, 0, 0, 0, 0, 0, 0
214, 1, 617, 106, 303, 30, 0, 138, 40, 0, 0, 0, 0, 0, 0
